..3....8..5.1....66....74....8.9..4.7....5....1.6..8.....9...2.....2...8..2...3.4  11.9 11.9 11.3   
1.....7....7..9...68..7..1.....9.6...3......1.....1..2..65..9....8.6.....1...4.5.  10.9 01.2 01.2   
1.....7....7..9...68.7...1..7.8..1....16..9...4.....6...89..6..5............2...3  10.9 01.2 01.2   
1.....7....7..9...68..7..1..76.1.9....8.671.......2.....1.9.8...3..........5....4  10.9 01.2 01.2   
1.....7....7..9...68..7..1..76.1.9....8.6.1.......2..7..1.9.8...3..........5....4  10.9 01.2 01.2   
1.....7....7..9...68..7..1...6.1.9....8.671.......2.....1.9.8...3.....9....5....4  10.9 01.2 01.2   
1.....7....7..9...68..7..1.2...9.6....8.6.........1..2..6.1.9...4......1.1...3.5.  10.9 01.2 01.2   
1.....7....7..9...68..7..1.2...9.6....8.6.1.......1..2..6.1.9...4........1...3.5.  10.9 01.2 01.2   
1.....7....7..9...68..7..1.2.1.9.6....8.6.1..........2..6.1.9...4............3.5.  10.9 01.2 01.2   
1.....7....7..9...68..7..1.2.1.9.6....8.6.........1..2..6.1.9...4......1.....3.5.  10.9 01.2 01.2   
1.....7....7..9...68..7..1...1.9.6...3...............2..651.9....8.6.1.......4.5.  10.9 01.2 01.2   
1.....7....7..9...68..7..1...1.6.8....8.1762......4...5.......3..6.9.1.....2.....  10.9 01.2 01.2   
1.....7....7..9...68.....1...8.6......67..9...1...2.......9.6...3...7..1...5.1..4  10.9 01.2 01.2   
1.....7....7..9...68.....1...8.6.1....671.9.......2.....1.9.6...3...7......5....4  10.9 01.2 01.2   
1.....7....71.9...68..7......8.6.95...6.1.8...3...5.....1.9.6.....6...4.........2  10.9 01.2 01.2   
1.....7....71.9...68..7......8.6.95...6.1.8...3...5.....1.9.6.........4..6......2  10.9 01.2 01.2   
1.....7....71.9...68..7......8.1.9.5..1.6.8...3...5.....6.9.1..........48......2.  10.9 01.2 01.2   
1.....7....71.9...68..7......8.1.9.5..1.6.8...3...5.....6.9.1..........4...7...2.  10.9 01.2 01.2   
1.....7....71.9...68..7......6.1.8..5..3....2.....2.5...1.6.9...4.9............43  10.9 01.2 01.2   
1.....7....71.9...68..7....2.1.9.6....8.6.1..........2..6.1.9...4......1.....3.5.  10.9 01.2 01.2   
1.....7....71.9...68..7......1.9.8...4...2..5.......2...8.6.9..5......43...3.....  10.9 01.2 01.2   
1.....7....71.9...68..7......1.6.9....829.1.3.......2...6.1.8...4............3.5.  10.9 01.2 01.2   
1.....7....71.9...68..7......1.6.9..5......42...2.......6.1.8...4.6....3.....3.5.  10.9 01.2 01.2   
1.....7....71.9...68..7......1.6.9...4......2.......4.3..2...5...6.1.8.......5..3  10.9 01.2 01.2   
1.....7....71.9...68..7......1.6.8....829.67.........2..6.1.9...4...3..........5.  10.9 01.2 01.2   
1.....7....71.9...68..7......1.6.8...6.....42.....2.....6.9.1..54......3...3...5.  10.9 01.2 01.2   
1.....7....71.9..668..7......6.9.1...4.2............23..8.1.6..5..9...4......3..5  10.9 01.2 01.2   
1.....7....718...6..9..7.5.....3.....3.6..8....5..4.7...2...5.4.....2...97.....2.  10.9 01.2 01.2   
1.....7....6..9...78.1....62.........186..9....78..1....19..6...4......3.....5.1.  10.9 01.2 01.2   
1.....7....6.8.....891...6...........4...5...8...9..5......32..6..57..9.9...1..7.  10.9 01.2 01.2   
1.....7....6.8.....891....6.4...3..........2.9...1...7..5..8...6...7...88..56...1  10.9 01.2 01.2   
1.....7....6.8.1...98....6......3...6...7..9.9...6.41.........5..2..4...8...1..7.  10.9 01.2 01.2   
1.....7....6.8.1...98....6..3....4.....2.....8...6..7.........56...1..9.9...75.1.  10.9 01.2 01.2   
1.....7....6.8.1...89....6.........5.3.2.....9...6..7......4...6..51..9.8...7..1.  10.9 01.2 01.2   
1.....7....6.8.1...89.....6.3...4......2..4..6...1...8.......5...23.5...9...7...1  10.9 01.2 01.2   
1.....7....6....237...2..6......5......8.......7.3.6...4.9.2.....1.6...8..2.1.3..  10.9 01.2 01.2   
1.....7....6....237...2..6......5......8.......7.3.6...4.9.......1.6.2.8..2.1.3..  10.9 01.2 01.2   
1.....7...5...91...98....5...46.............25....8.7.....3....8..5.1.9.93...7.1.  10.9 01.2 01.2   
1.....7...5...91...98....5...46.............25....8.7.....3....8....1.9.93.8.7.1.  10.9 01.2 01.2   
1.....7...5...91...89.....5..46............2.8....1..753...7..8....3....9....8..1  10.9 01.2 01.2   
1.....7...5.7...23.....3..5.1...75..5...9.....3...52.........4..7...23..8..6.....  10.9 01.2 01.2   
1.....7...5......6.982...5...95....85...4.........1.....69....27....43......3....  10.9 01.2 01.2   
1.....7...567....3.....2....615..3.........15....9...6....7...18....4....176...3.  10.9 01.2 01.2   
1.....7...5.....237....3..5...96....6.........3...12....48...9.....4...8.7...53..  10.9 01.2 01.2   
1.....7...5.....237....3..5..43......7...13...3...527....8...9.6.........1...25..  10.9 01.2 01.2   
1.....7...5.1....6.96.7..1...8..........48..29..6...7.......4.3.3...2...7..5...6.  10.9 01.2 01.2   
1.....7...5.1....6.96....1......8.......4.3.29..7...6.....2.8..5..6...9..4...3...  10.9 01.2 01.2   
1.....7...5.1....6.69....1.....3....5..9...6..7...83...42......6..7...9......48.2  10.9 01.2 01.2   
1..........718...6..9..7.5.....3.....3.6..8....5..4.7...2...5.4.....2..797.....2.  10.9 01.2 01.2   
1....6..9...7.9....8..1.6....1.....8..8.72..1.6....2....7.9....6..5...4..3.6.....  10.9 01.2 01.2   
1....6..9..6....2.89.2.......89....1.7...34.........7...21....65...4.........5.3.  10.9 01.2 01.2   
1....6..9.5...9......1..54..4.6....5.9.5....1.....48....2....3..1.9....4....7....  10.9 01.2 01.2   
1....6..9.5...9......1..54.26.5....1.4.9....5.....3.......2......7...8...1.6....4  10.9 01.2 01.2   
1....6..9.57........97...4.........1.4..2..9......83..........88....36....2.7..5.  10.9 01.2 01.2   
1....6..9.5.7...2...8........9..8.......4.....3.27.....4..2..5.6.......1...3..47.  10.9 01.2 01.2   
1....6..9.5.....3...8.7.4..2...9...7......8....4....5..3..27...7..9....1....61...  10.9 01.2 01.2   
1....6..9.5.....3...8.7.4..2...1...7......8....4....5..3..27...7..9....1....61...  10.9 01.2 01.2   
1....6..9.5.1..2......3..4.......8......97.2.7..6....1.8.......5...6...3.4.3.5...  10.9 01.2 01.2   
1....6..9.......3...82..4.....8.5.9..7.6.4.....5.2.6..3..5...6...6..28..7.......1  10.9 01.2 01.2   
1....6.89...1....6..9.3.5...7.8.......5.2.9.......7...39....4..5...4......4....52  10.9 01.2 01.2   
1....6.8.....8..3..8.2.1..62...6...13...2...8...9.......5...4..8...1...3.....7...  10.9 01.2 01.2   
1....6.8.....8..3..8.1.2..62...1...8......4.......7...3...6.9.1..59.....8...2...3  10.9 01.2 01.2   
1....6.8.....8..3....2.1..62...1...839..2...1...9...7...4......8...6...3.3...5...  10.9 01.2 01.2   
1....6.8.....8..3....1.2..62...7...3..7...9..6...1...8.4.5.....8...2...1.....7...  10.9 01.2 01.2   
1....6.8.....8..3....1.2..62...6...3..79......9.....7.6...2...8..5...4...4.8.5...  10.9 01.2 01.2   
1....6.8.....8.2....9.7...1.....5...7...6.51..3...1..7.4.......5..6..87.........2  10.9 01.2 01.2   
1....6.8.....8.13..8.2....62...6...13...2...8...9.......5...4..8...1...3.....7...  10.9 01.2 01.2   
1....6.8.....8.13..8...2..62...1...8......4.......7...3...6.9.1..59.....8...2...3  10.9 01.2 01.2   
1....6.8.....8.13......2..62...7...3..7...9..6...1...8.4.5.....8...2...1.....7...  10.9 01.2 01.2   
1....6.8....7.......9.....4...3...5..1...5...5..86.3..6.5..8.3.8....3.1.....2....  10.9 01.2 01.2   
1....6.8...7.8.2....9.....4.....5..33...6..5....3..4....2...9..8..6...4..4..1...7  10.9 01.2 01.2   
1....6.8...7.....6.6....14..7...1..83..9...7...5...3...4...8..7..2......9..5...2.  10.9 01.2 01.2   
1....6.8...6.8...2...1..5...4..9.3....15...6......3....7.........28...1.9....4..7  10.9 01.2 01.2   
1....6.......8...6.6.23.....8...1..3..9...5..7......4.5.4...9..6..5...7..3...2...  10.9 01.2 01.2   
1....6.8...6.....278.2..........49......3...5..18...6...21...7.5.....4......9...3  10.9 01.2 01.2   
1....6.8..5.........93....5.3..9.4.78....1.2...4.........26..7......78.17........  10.9 01.2 01.2   
1....6.8..5.........9.3.5..2....7.6..349.............4....7..2...2..86.16.......8  10.9 01.2 01.2   
1....6.8..5.........9.3.5..2....7.6..349.............4...67..2...2..8..16.......8  10.9 01.2 01.2   
1....6.8..5..8.2....9.....4......9..3...6..1..4.8....5....37.....2.1....8..6...7.  10.9 01.2 01.2   
1....6.8..5.7......8....4..2...9.....1...8.2.6.83.........7...4...9..3....1..5.6.  10.9 01.2 01.2   
1....6.8..5.7....2..9.3.5....4..8....35......9...4.3..........7...2...6..9..1.4..  10.9 01.2 01.2   
1....6.8..571......8......4....9.3...7...2...9..6...2...5..1.....48....38...6..1.  10.9 01.2 01.2   
1....6.8..5....2...89.....4......9..3...6..1..4.8....5....37.....2.1....8..6...7.  10.9 01.2 01.2   
1....6.8..5....1....8....46..5..46...3..2...........7...1.654....4..18..9...4....  10.9 01.2 01.2   
1....6.8..5....1....8....46..5..46...3..2...........7...1.654....4..18..9.......1  10.9 01.2 01.2   
1....6.8..5....1....8....46.....54...3.....12..43.16....5..48.........7..1..9....  10.9 01.2 01.2   
1....6.8..5....1....8....46..5..14.8..1..46......2.....3.9.........4...7..4..58..  10.9 01.2 01.2   
1....6.8..5....1....8....46..1..54...3..4...2..43.16....5..48.........7.....9....  10.9 01.2 01.2   
1....6.8..5....1....8....46..1..54...3......2..43.16....5..48.........7.....9...4  10.9 01.2 01.2   
1....6.8..5....1....8....46..1..54...3......2..43.16....5..48.........7..1..9....  10.9 01.2 01.2   
1....6.8..5.1....6..9.3.5...7.8.......5.2.9.......7...39....4......4......4....52  10.9 01.2 01.2   
1....6.8.4.6...1...8......5.6...45......7....94...18...1...54......3..9...2......  10.9 01.2 01.2   
1....6.8.4.6...1...8......5.6...45......7.....4...18.7.1...54......3..9...2......  10.9 01.2 01.2   
1....6.8.4.6...1...8.....5..6...45..........39...7.....4.9.58..51...84.........2.  10.9 01.2 01.2   
1....6.8.4.6...1...8......5.1...54....7.....3....2....36...18.....9......41..85..  10.9 01.2 01.2   
1....6.8.4.6...1...8......5.1...48.....9...7.9...7...3.4...15......2......23.....  10.9 01.2 01.2   
1....6.8.4.6...1...8..1..5..4...86...1...452...7.2............3....9.....6...58..  10.9 01.2 01.2   
1....6.8.4.....1...8.....56.6...45.....9.....9...7..2..4...58......2...3..73.....  10.9 01.2 01.2   
1....6.8.4.....1...8..1..56.4...86...1...452...7.2............3....9.....6...58..  10.9 01.2 01.2   
1....6.......8..3..8.2.1..62...6...3..59...........4..34..1...8.......7.8...2...1  10.9 01.2 01.2   
1....6.......8..3..8.2.1..62...6...3..59...........4..3...17..8.......7.8...2...1  10.9 01.2 01.2   
1....6.......8..3..8.2.1..62...6...3..59........1..4..3....7..8..1....7.8...2...1  10.9 01.2 01.2   
1....6.......8..3..8.2.1..62...6...13...2...8...9.......5...4..8...1...3.....78..  10.9 01.2 01.2   
1....6.......8..3..8.2.1..62.5.6...1..4....5.8...2...33...1...8...9............7.  10.9 01.2 01.2   
1..........6.8..3..8.2.1..62...1...8...9...........4..3...6..71..5..78..8...2...3  10.9 01.2 01.2   
1....6.......8..3..8.1.2..6.....74..6...2...8..5......3...6...2...9.....8...1..73  10.9 01.2 01.2   
1....6.......8..3..8.1.2..62...6...8.....74....5......3...1..72...9.....8...2...3  10.9 01.2 01.2   
1....6.......8..3..8.1.2..62...6...3..59..........14..3...17..8.......7.8...2...1  10.9 01.2 01.2   
1....6.......8..3..8.1.2..624..6...83...1...2.......7...59.....8...2...3......4..  10.9 01.2 01.2   
1....6.......8..3..8.1.2..62...1...8......4.......7...3...6.9.1..59..8..8...2...3  10.9 01.2 01.2   
1....6.......8..3..8.1.2..62...1...8...2..4.......7...3...6...1..59.....89..2...3  10.9 01.2 01.2   
1....6.8.......2....9.7...42....8.........15..7..9....5....26...4..3..2....7....3  10.9 01.2 01.2   
1....6.......8.2...9.3...5..3....5.75.97.......4....9......16...4.5...7.....2...8  10.9 01.2 01.2   
1....6.8....1.......9.7...5.3.7....4..42...9.9...4.5........6....5.3...28......7.  10.9 01.2 01.2   
1....6.8....1.......9.2...5.3.7....4..42...9.9...4.5........67...5.3...28........  10.9 01.2 01.2   
1....6.8....18.2...9..7......4..5........1..38...6..5...2...9..5..6...7..4....3..  10.9 01.2 01.2   
1....6.8....1....6.9..3.....7....4.....5.8..15......2.6..2...1..3....9....4.7....  10.9 01.2 01.2   
1....6.8....1....6..9.3.5...7.8.......5.2.9.......7...39....4..5...4..9...4....52  10.9 01.2 01.2   
1....6.......8.13..8.2....62...6...3..59...........4..34..1...8.......7.8...2...1  10.9 01.2 01.2   
1....6.......8.13..8.2....62...6...3..59...........4..3...17..8.......7.8...2...1  10.9 01.2 01.2   
1....6.......8.13..8.2....62...6...3..59........1..4..3....7..8..1....7.8...2...1  10.9 01.2 01.2   
1....6.......8.13..8...2..62...6...3..59..........14..3...17..8.......7.8...2...1  10.9 01.2 01.2   
1....6.......8.13..8.2....62...6...13...2...8...9.......5...4..8...1...3.....78..  10.9 01.2 01.2   
1....6.......8.13..8.2....62.5.6...1..4....5.8...2...33...1...8...9............7.  10.9 01.2 01.2   
1..........6.8.13..8.2....62...1...8...9...........4..3...6..71..5..78..8...2...3  10.9 01.2 01.2   
1....6.......8.13..8...2..62...1...8......4.......7...3...6.9.1..59..8..8...2...3  10.9 01.2 01.2   
1....6.......8.13..8...2..62...1...8...2..4.......7...3...6...1..59.....89..2...3  10.9 01.2 01.2   
1....6.....7.8.....9.2..5...4.3...9......14.56...7......8...34.......9...3.5....2  10.9 01.2 01.2   
1....67......8.....891...6....5.....6...9..1..3......5..42.....5...6..7.8...1..9.  10.9 01.2 01.2   
1....678.....8.2....9.7...1...7.5...7...6.51..3...1....4.......5..6..87.........2  10.9 01.2 01.2   
1....678.....8.12.........6..49...5.8...6...1.3...5....9...4......3.....6...7...2  10.9 01.2 01.2   
1....678.....8.12.........6..49...5.8...6...1.3...5........4....9.3.....6...7...2  10.9 01.2 01.2   
1....6.....7.8...6.8.73....2.....95....5......6...3..1.7...1..8....4..2.9.....4..  10.9 01.2 01.2   
1....6.....7.8...6.6.37....2.....49.....4.....8...1..3.3...7..1......5..9..5...2.  10.9 01.2 01.2   
1....67......8...6.6..3..1..1...3..7.......2...45..1...3...1..8.72..8.........96.  10.9 01.2 01.2   
1....67......8..3..9..7......4....93.......2.5..6..8....2..1..88...6.1...4...5...  10.9 01.2 01.2   
1....67......8..3..9..7......4....93.......2.5..6..8....2..1...8...6.1...4.8.5...  10.9 01.2 01.2   
1....6.....7.8.2.........5.2...4...7.7.9..4....48...9...8.7.9....239.8..........3  10.9 01.2 01.2   
1....67......8.1...98....6..3......4...2.....9...1..7.......5..6...7..9.8...65.1.  10.9 01.2 01.2   
1....67......8.1...89.....6.4.5..3.......4...6...7...8..2..3......2...5.9...1...7  10.9 01.2 01.2   
1....67......8.1...89....6..3.......8..57..9.9...6..1.........5..2..4...6...1..7.  10.9 01.2 01.2   
1....678....18.2....9...........7..4...5.....7...6.51.5..6..17..31...........5..2  10.9 01.2 01.2   
1....678....18.2....9...........7..4...5.....7...6.51.5..6..17..3...........15..2  10.9 01.2 01.2   
1....678....18.2....9..............4...7.5...5...6.17.7..6..85..3...........1...2  10.9 01.2 01.2   
1....67....71.9..6.8..7......8.6.1.7..6.1.9.......2.....1.9.6...3..........5....4  10.9 01.2 01.2   
1....67....71.9...68..7......1.9.6..5..3....2.......5...6.1.8...4............2.43  10.9 01.2 01.2   
1....67....718...6.6..3.....1...3..8...5.....5.4....2..3...1..7....9.4..9.2......  10.9 01.2 01.2   
1....67...5.........92....4.4.....9.3...1.8..........5....316..8....7....1.5....2  10.9 01.2 01.2   
1....67...5..8......92...6..8.5....3....9....6....34..3....7.4.......3.1..2.....7  10.9 01.2 01.2   
1....67...5..8......8.....4...67.3..3...9.........3.91.4.2...5...2.....79....71..  10.9 01.2 01.2   
1....67...5..8..3...92...6..8.5.........9....6....34..3....7.4.......3.1..2.....7  10.9 01.2 01.2   
1....67...5.1.......92....4.4.....9.3...1.8..........5....3.6..8....7....1.5....2  10.9 01.2 01.2   
1....67...5.18......9.....5.7..4.3..3...1......6..3.7.6....14.....2...9...2.....8  10.9 01.2 01.2   
1..........67....2....3..6.....67..5..5.........5..82...861..57.4.....9...72....8  10.9 01.2 01.2   
1..........67....2....3..6.....67..5..5.........5..82...761..58.4.....9...82....7  10.9 01.2 01.2   
1....67.....18..3..9..7......4.1...3..9....2.8..6..1....2......5...6.8.......5.4.  10.9 01.2 01.2   
1....6....5...9..36.97...5.2.5.7..9.......8.2.1.........6..7.2..4.2....5...5.....  10.9 01.2 01.2   
1....6....5..8.2....97.......4.3..6.5....83...3.6....2.....1..7...9...5..8..4.6..  10.9 01.2 01.2   
1....6....5..8.1....8....64..5..84.....9.....9.4..18....1..46..........2.7.3.....  10.9 01.2 01.2   
1....6....5..8.1....8....64..1..84...3..........2...9...4..18......7......5..46.7  10.9 01.2 01.2   
1....6....5..8.1....8....46..5..14.8..1..46......2.....3.9.........4...7..4..58..  10.9 01.2 01.2   
1....6....5..8.1....8....46..4..58...3..........2...9...1..86......7......5..14.7  10.9 01.2 01.2   
1....6....571......9..7..1..8......36..5...9.....684....2..4....6..3...29..6...7.  10.9 01.2 01.2   
1....6....571......8....1...3.......6..57.8......32.4...9.....25..7..6......4..9.  10.9 01.2 01.2   
1....6....567....3....3..4..75.6...8...8.7......5..2......7..9..1........37..8..5  10.9 01.2 01.2   
1....6....5......3..62..4...3.59.6...1....9....9..8..2..4..28.....9...7.....7....  10.9 01.2 01.2   
1....6....5.1....3..9.7.......8.5..1.......2.....4.6....2...97...4.9....8....3..6  10.9 01.2 01.2   
1....6...4.6.8.1...8......5.6...145.....7.....1...48.7.4...85....2..........3..9.  10.9 01.2 01.2   
1...5...9.....91.3...2...5...7.....83....2.1..8..7.4....46......6.......9....5.3.  10.9 01.2 01.2   
1...5...9...7.9.....8..2...2....5..7.3.9..4......1..6..6....8....4....3.9..5....1  10.9 01.2 01.2   
1...5...9..7..9....6.2...4.2..5....3....9.8......13.2.3....5..2.4.....7...8...6..  10.9 01.2 01.2   
1...5...9..7..9.3..6.....4.2..5....1.....2.6..4...1....7.8........91.3..9....5..8  10.9 01.2 01.2   
1...5...9...7...3..8.......2..9.......12....6.65.1...........4.5...9...16...24..5  10.9 01.2 01.2   
1...5...9...7...2..8........9..6......1..4..66..5.13..5...4...1.3.....7...2...8..  10.9 01.2 01.2   
1...5...9..6.......9...2.4..1..9...55.7..8...6.....3.......42....1.6...7...8...3.  10.9 01.2 01.2   
1...5...9..6.......792......1..6...5.....4.2....8..3....1.7...65....3.4..9....8..  10.9 01.2 01.2   
1...5...9..67......8...25........3.43...4..1....6..9.55...1.4...7...8.....2......  10.9 01.2 01.2   
1...5...9..67......8...25........3.43...4..1....6..9.55...1.4...7.........2..8...  10.9 01.2 01.2   
1...5...9..6...1...9.....45.1..4.9.........3...7..2....4..9.5.....8.....86..1.4..  10.9 01.2 01.2   
1...5...9..6...1...9.....45.1..4.9.........3...7..2....4..1.5.....8.....86..9.4..  10.9 01.2 01.2   
1...5...9.5..89...7..1......8.9....567.51...8......6...1.8....7..2....3.....4....  10.9 01.2 01.2   
1...5...9.5..89...7..1......1.8....7..4...2.......3....7.5..4.1.8.9....5.......6.  10.9 01.2 01.2   
1...5...9.567......8...2....6.8...7.3.....9......4...15.......3.3..1.4....2....6.  10.9 01.2 01.2   
1...5...9.567..1......1.....6..7.8..3..8...1...56...4...........3.....2..18..75..  10.9 01.2 01.2   
1...5...9.5....12...8...5...3.8.....5...6..9...4..7........4...6...1.2...7.3....6  10.9 01.2 01.2   
1...5.........9.3...92..4.....9.......5.2.97.8....7..5..7..254..6..4.2..........3  10.9 01.2 01.2   
1...5.........9.3..8.3....42...1..7..3.6..4.......5..3..2...6...6.7...4.9.......8  10.9 01.2 01.2   
1...5...9.......3..8...2.....1..7..56..5.........1.69...4......5..89...69...7...1  10.9 01.2 01.2   
1...5...9......2...8.....4...67.....3....5..1...39....7..5....3..2..1.6..4..3.8..  10.9 01.2 01.2   
1...5...9......2...8....41...6..18..7..5....1....3..4..6.7.......139..2.9....5..3  10.9 01.2 01.2   
1...5...9......2....6.........8...4.7...9...19...14..53..5......79.3..1..1......3  10.9 01.2 01.2   
1...5...9......2....6.........8...4.7...9...19...14..53..5......7..3..1..1.9....3  10.9 01.2 01.2   
1...5.........92...6.7....4.4.3...6..38.....79....2.......1.5.........7....8...43  10.9 01.2 01.2   
